PEDSURGERY,16,,11,10,425,36,5,166,1486,,,,5,,1332,8,33,,,,,789,,,,,,,,,172,,,,,3,206,7,832,2824,,,6,,5,,,,,11,1
PEDSURGERY,16,,11,10,425,41,5,166,1486,,,,5,,1337,8,32,,,,,789,,,,,,,,,172,,,,,3,206,7,832,2824,,,6,,5,,,,,11,1
CLINIC26,15,,9,8,27,20,3,12,62,,,,3,,135,5,4,,,,,96,,,,,,,,,16,,,,,3,,2,73,366,,,4,,6,,,,,7,1
COSTING_F119HIST,3,,2,1,11,13,1,5,15,,,,1,,61,2,2,,,,,13,,,,,,,,,7,,,,,3,5,1,18,49,,,2,,1,,,,,3,1
DEPT_AVERAGE_DOCOHIP,7,,4,1,10,9,3,1,31,,,,3,,48,3,3,,,,,25,,,,,,,,,5,,,,,3,3,2,25,95,,,4,,3,,,,,7,1
DEPT4_AVERAGE,7,,4,1,10,8,3,1,7,,,,3,,47,3,3,,,,,14,,,,,,,,,5,,,,,3,3,2,14,62,,,4,,3,,,,,7,1
DEPT4142_DOC_LOC_CTAS,5,,3,1,19,5,2,8,22,,,,2,,81,3,3,,,,,34,,,,,,,,,11,,,,,3,7,1,29,114,,,3,,2,,,,,5,1
DEPT54_BILLINGS,13,,7,6,29,23,3,13,61,,,,3,,145,4,3,,,,,96,,,,,,,,,17,,,,,3,,2,73,362,,,4,,6,,,,,7,1
DETAIL_PEDS_BILLINGS_PED,13,,7,6,30,39,3,15,115,,,,3,,173,4,3,,,,,126,,,,,,,,,19,,,,,3,,,98,460,,,4,,6,,,,,7,1
DETAIL_PEDS_BILLINGS_SVCDATE,13,,7,6,30,34,3,15,115,,,,3,,167,3,3,,,,,125,,,,,,,,,19,,,,,3,,1,98,453,,,4,,6,,,,,7,1
DOC_RAT_REJECTS,9,,7,10,5,32,2,2,4,,,,2,,62,1,3,,,,,13,,,,,,,,,5,,,,,4,,,20,60,,,3,,2,,,,,5,1
DRKOLESAR,6,,4,4,13,27,2,12,104,,,,2,,107,4,8,,,,,70,,,,,,,,,11,,,,,3,3,2,70,202,,,3,,2,,,,,5,1
DRKOLESAR_DOC,20,,10,2,75,49,8,38,188,,,,8,,349,,,,,,,115,,,,,,,,,44,,,,,3,27,13,141,386,,,9,,10,,,,,17,1
DRKOLESAR_YR,20,,10,2,75,48,8,38,188,,,,8,,350,2,2,,,,,117,,,,,,,,,44,,,,,3,27,8,141,386,,,9,,10,,,,,17,1
EMERG_CODES_4142,30,,17,9,211,57,10,42,186,,,,10,,545,7,7,,,,,252,,,,,,,,,53,,,,,3,90,16,268,860,,,11,,13,,,,,21,1
DEPT44,15,,9,8,28,45,3,14,64,,,,3,,170,3,3,,,,,93,,,,,,,,,18,,,,,3,,1,76,352,,,4,,6,,,,,7,1
EMERGENCY_PAYROLL_CLMHDRID,5,,3,1,5,12,2,2,14,,,,2,,44,3,3,,,,,17,,,,,,,,,5,,,,,3,,2,14,56,,,3,,2,,,,,5,1
EMERGENCY_URGENT_CLMHDRID_44,6,,3,1,5,17,2,3,9,,,,2,,50,3,3,,,,,16,,,,,,,,,6,,,,,3,,,13,53,,,3,,3,,,,,5,1
F050HIST_LOCATION_DEPT4,4,,3,2,5,2,,2,34,,,,,,25,1,1,,,,,21,,,,,,,,,3,,,,,2,2,2,24,70,,,1,,1,,,,,1,1
F088_CLINIC78_REJECTS,9,,7,10,5,29,2,3,13,,,,2,,63,1,1,,,,,18,,,,,,,,,6,,,,,4,,,25,75,,,3,,2,,,,,5,1
F088_PEDS_REJECTS,9,,7,10,5,30,2,3,29,,,,2,,63,,,,,,,25,,,,,,,,,6,,,,,4,,,32,96,,,3,,2,,,,,5,1
