CHECK_F001_F002,2,,2,2,,1,,1,2,2,,,1,,11,2,,,,,,1,,,,,,1,,,2,,,,,,,,3,8,,,,,,,,,,1,1
CHECK_F001_VS_WEB_AMOUNT,1,,1,,1,8,,1,3,5,,,1,,35,4,,,,,,9,,,,,,1,,,2,,,,,13,,1,7,20,,,,,,,,,,1,1
CHECK_F002__PASS1,2,,1,,,1,,,,1,,,1,,15,3,1,,,,,1,,,,,,1,,,1,,,,,4,,,1,1,,,,,1,,,,,1,1
CHECK_F002__PASS2,2,,2,2,,,,1,1,14,,,1,,24,14,,,,,,5,,,,,,2,,,2,,,,,2,,,4,8,,,,,,,,,,1,
CHECK_F002__PASS3,2,,2,2,1,,,1,3,18,,,1,,29,18,,,,,,13,,,,,,2,,,2,,,,,2,,,6,46,,,,,,,,,,1,
CHECK_F002__PASS4,2,,2,1,,,,,,5,,,1,,10,5,,,,,,1,,,,,,1,,,1,,,,,2,,,2,3,,,,,,,,,,1,
CHECK_F002_BKEY__PASS1,1,,1,,,,,,,2,,,1,,9,3,1,,,,,,,,,,,1,,,1,,,,,2,,,,,,,,,,,,,,1,1
CHECK_F071__PASS1,1,,1,,1,2,,,,10,,,1,,23,9,3,,,,,7,,,,,,2,,,1,,,,,5,,1,2,9,,,,,,,,,,1,1
CHECK_F071_DETAIL__PASS1,1,,1,,1,4,,,,1,,,1,,17,2,1,,,,,3,,,,,,1,,,1,,,,,5,,1,2,9,,,,,,,,,,1,1
CHECKF002_ADJ_SUB_TYPE__PASS1,2,,1,,1,3,,1,1,5,,,1,,26,8,3,,,,,4,,,,,,1,,,2,,,,,4,,,3,12,,,,,1,,,,,1,1
CHECKF002_ADJ_SUB_TYPE__PASS2,2,,1,,1,1,,,,3,,,1,,11,3,,,,,,1,,,,,,1,,,1,,,,,,2,2,1,1,,,,,1,,,,,1,
CHECKF002_ADJ_SUB_TYPE__PASS3,3,,1,,,1,,,,,,,1,,8,,,,,,,,,,,,,1,,,1,,,,,,1,2,,,,,,,1,,,,,1,
CHECK_F001_F002,2,,2,2,,1,,1,2,2,,,1,,11,2,,,,,,1,,,,,,1,,,2,,,,,,,,3,10,,,,,,,,,,1,1
CHECK_F001_VS_WEB_AMOUNT,1,,1,,1,8,,1,3,5,,,1,,35,4,,,,,,9,,,,,,1,,,2,,,,,13,,1,7,23,,,,,,,,,,1,1
CHECK_F002__PASS1,2,,1,,,1,,,,1,,,1,,15,3,1,,,,,1,,,,,,1,,,1,,,,,4,,,1,1,,,,,1,,,,,1,1
CHECK_F002__PASS2,2,,2,2,,,,1,1,14,,,1,,24,14,,,,,,5,,,,,,2,,,2,,,,,2,,,4,8,,,,,,,,,,1,
CHECK_F002__PASS3,2,,2,2,1,,,1,3,18,,,1,,29,18,,,,,,13,,,,,,2,,,2,,,,,2,,,6,46,,,,,,,,,,1,
CHECK_F002__PASS4,2,,2,1,,,,,,5,,,1,,10,5,,,,,,1,,,,,,1,,,1,,,,,2,,,2,3,,,,,,,,,,1,
CHECK_F002_BKEY__PASS1,1,,1,,,,,,,2,,,1,,9,3,1,,,,,,,,,,,1,,,1,,,,,2,,,,,,,,,,,,,,1,1
CHECK_F071__PASS1,1,,1,,1,2,,,,10,,,1,,23,9,3,,,,,7,,,,,,2,,,1,,,,,5,,1,2,10,,,,,,,,,,1,1
CHECK_F071_DETAIL__PASS1,1,,1,,1,4,,,,1,,,1,,17,2,1,,,,,3,,,,,,1,,,1,,,,,5,,1,2,10,,,,,,,,,,1,1
CHECKF002_ADJ_SUB_TYPE__PASS1,2,,1,,1,3,,1,1,5,,,1,,26,8,3,,,,,4,,,,,,1,,,2,,,,,4,,,3,14,,,,,1,,,,,1,1
CHECKF002_ADJ_SUB_TYPE__PASS2,2,,1,,1,1,,,,3,,,1,,11,3,,,,,,1,,,,,,1,,,1,,,,,,2,2,1,1,,,,,1,,,,,1,
CHECKF002_ADJ_SUB_TYPE__PASS3,3,,1,,,1,,,,,,,1,,8,,,,,,,,,,,,,1,,,1,,,,,,1,2,,,,,,,1,,,,,1,
